city,province,lease_term,type,price,beds,baths,sq_feet (don’t use),sq_feet,furnishing,Pets
Edmonton,Alberta,Long Term,Townhouse,1499,1,1,638,638,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1499,2,1,893,893,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1499,2,1,1000,1000,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1499,2,2,1100,1100,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1495,1,1,526,526,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1495,1,1,582,582,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1495,1,1,776,776,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1495,2,1,812,812,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1495,1,1,825,825,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1495,2,1,865,865,FALSE,FALSE
Edmonton,Alberta,Long Term,Townhouse,1495,3,1.5,910,910,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1495,2,1,1054,1054,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1495,2,1,1098,1098,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1489,2,1,699,699,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1489,1,1,711,711,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1489,2,1,842,842,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1489,2,1,859,859,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1489,2,1,884,884,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1489,2,1,900,900,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1489,2,1,958,958,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1488,1,1,651,651,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1485,1,1,444,444,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1485,1,1,720,720,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1481,1,1,455,455,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1480,1,1,600,600,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1480,1,1,603,603,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1480,2,2,881,881,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1479,1,1,700,700,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1479,2,1,737,737,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1479,2,1,900,900,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1479,3,1,942,942,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1479,3,1,962,962,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1475,1,1,525,525,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1475,2,2,790,790,TRUE,FALSE
Edmonton,Alberta,Long Term,Apartment,1475,2,2,978,978,TRUE,FALSE
Edmonton,Alberta,Long Term,Apartment,1475,2,2,1018,1018,TRUE,FALSE
Edmonton,Alberta,Long Term,Apartment,1475,3,1.5,1100,1100,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1472,1,1,565,565,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1470,1,1,467,467,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1470,1,1,630,630,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1469,2,1,849,849,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1466,1,1,502,502,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1465,1,1,593,593,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1465,2,2,782,782,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1465,2,1,952,952,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1465,2,1,1023,1023,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1459,2,1,738,738,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1459,3,1,894,894,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1458,1,1,502,502,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1458,1,1,574,574,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1458,1,1,627,627,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1455,1,1,655,655,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1455,3,1,1064,1064,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1454,2,1,906,906,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1450,1,1,467,467,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1450,1,1,574,574,TRUE,FALSE
Edmonton,Alberta,Long Term,Apartment,1450,1,1,596,596,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1450,2,1,630,630,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1450,2,1,785,785,FALSE,TRUE
Edmonton,Alberta,Long Term,House,1450,2,1,800,800,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1450,2,1,800,800,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1450,2,1,850,850,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1450,2,1,887,887,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1450,2,2,925,925,FALSE,FALSE
Edmonton,Alberta,Long Term,Townhouse,1450,3,1,1000,1000,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1450,3,1,1000,1000,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1450,3,1.5,1100,1100,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1449,2,1,775,775,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1449,2,1,790,790,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1449,3,1,834,834,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1449,2,1,835,835,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1445,2,1.5,847,847,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1445,2,1,980,980,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1444,1,1,650,650,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1440,1,1,425,425,TRUE,TRUE
Edmonton,Alberta,Long Term,Apartment,1440,2,1,1023,1023,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1440,2,1,1100,1100,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1439,1,1,615,615,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1439,2,1,660,660,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1439,2,1,821,821,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1439,2,1,838,838,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1435,1,1,500,500,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1435,2,1,940,940,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1434,2,1,880,880,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1431,1,1,505,505,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1429,1,1,640,640,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1429,2,1,797,797,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1429,2,1,824,824,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1429,2,1,838,838,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1429,2,1,914,914,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1425,1,1,496,496,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1425,1,1,500,500,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1425,1,1,500,500,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1425,1,1,525,525,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1425,1,1,600,600,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1425,1,1,625,625,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1425,1,1,648,648,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1425,2,1,996,996,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1424,2,1,699,699,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1418,1,1,422,422,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1418,1,1,579,579,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1413,1,1,810,810,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1410,1,1,422,422,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1410,1,1,438,438,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1410,1,1,622,622,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1409,2,1,825,825,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1409,1,1,900,900,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1409,2,1,918,918,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1407,1,1,750,750,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1405,1,1,520,520,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1405,1,1,630,630,TRUE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1400,1,1,600,600,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1400,1,1,615,615,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1400,1,1,650,650,FALSE,FALSE
Edmonton,Alberta,Long Term,Condo Unit,1400,1,1,664,664,TRUE,FALSE
Edmonton,Alberta,Long Term,Apartment,1400,1,1,700,700,FALSE,TRUE
Edmonton,Alberta,Short Term,Condo Unit,1400,1,1,700,700,TRUE,FALSE
Edmonton,Alberta,Long Term,Apartment,1400,1,1,750,750,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1400,2,1,800,800,TRUE,FALSE
Edmonton,Alberta,Long Term,Condo Unit,1400,1,1,850,850,FALSE,FALSE
Edmonton,Alberta,Long Term,House,1400,2,1,860,860,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1400,2,1,882,882,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1400,2,1.5,900,900,FALSE,FALSE
Edmonton,Alberta,Long Term,Condo Unit,1400,1,1,900,900,FALSE,FALSE
Edmonton,Alberta,Long Term,House,1400,1,1,900,900,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1400,2,1,900,900,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1400,2,1,910,910,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1400,3,1,1000,1000,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1399,1,1,455,455,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1399,1,1,646,646,FALSE,FALSE
Edmonton,Alberta,Long Term,Condo Unit,1399,1,1,700,700,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1399,2,1,720,720,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1399,2,1,724,724,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1399,2,1,800,800,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1399,2,1,817,817,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1399,2,1,960,960,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1395,1,1,423,423,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1395,1,1,500,500,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1395,1,1,525,525,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1395,1,1,587,587,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1395,1,1,595,595,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1395,2,2,665,665,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1395,2,2,667,667,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1395,2,1,812,812,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1395,2,1,1050,1050,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1395,2,2,1100,1100,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1394,1,1,486,486,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1394,1,1,494,494,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1394,1,1,771,771,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1390,1,1,570,570,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1390,1,1,637,637,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1389,1,1,502,502,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1389,2,1,818,818,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1389,2,1,830,830,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1389,1,1,900,900,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1387,1,1,740,740,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1385,1,1,525,525,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1385,1,1,525,525,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1384,2,1,656,656,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1380,1,1,402,402,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1379,1,1,600,600,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1379,2,1,649,649,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1379,2,1,696,696,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1379,1,1,736,736,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1379,2,1,771,771,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1379,2,1,792,792,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1375,1,1,500,500,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1375,1,1,520,520,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1375,1,1,624,624,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1375,1,1,650,650,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1369,1,1,400,400,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1369,1,1,644,644,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1369,2,1,711,711,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1369,2,1,712,712,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1369,2,1,724,724,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1369,2,1,732,732,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1369,2,1,765,765,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1368,1,1,600,600,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1365,1,1,780,780,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1365,2,1,952,952,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1359,1,1,523,523,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1359,2,1,690,690,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1359,1,1,787,787,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1359,2,1,807,807,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1355,1,1,525,525,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1355,2,1,780,780,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1354,1,1,625,625,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1350,1,1,371,371,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1350,1,1,450,450,FALSE,FALSE
Edmonton,Alberta,Long Term,Townhouse,1350,1,1,505,505,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1350,1,1,511,511,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1350,1,1,579,579,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1350,1,1,670,670,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1350,2,1,680,680,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1350,1,1,751,751,FALSE,TRUE
Edmonton,Alberta,Long Term,Condo Unit,1350,2,1,861,861,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1350,2,1,940,940,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1350,2,1,970,970,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1350,3,1.5,1100,1100,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1349,2,1,724,724,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1349,2,1,750,750,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1347,1,1,600,600,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1347,1,1,800,800,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1340,2,1,769,769,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1339,1,1,615,615,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1339,2,1,698,698,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1339,2,1,768,768,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1330,1,1,744,744,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1329,1,1,564,564,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1329,2,1,574,574,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1329,1,1,727,727,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1329,2,1,770,770,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1329,2,1,775,775,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1329,2,1,800,800,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1329,2,1,906,906,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1325,1,1,660,660,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1325,2,1,929,929,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1322,1,1,500,500,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1319,1,1,620,620,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1319,2,1,769,769,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1319,2,1,845,845,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1319,2,1,846,846,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1310,1,1,588,588,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1309,1,1,614,614,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1309,2,1,784,784,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1309,2,1,829,829,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1309,2,1,835,835,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1309,2,1,854,854,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1309,2,1,897,897,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1309,1,1,900,900,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1304,1,1,572,572,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1300,1,1,555,555,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1300,1,1,590,590,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1300,1,1,600,600,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1300,1,1,630,630,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1300,2,1,678,678,TRUE,FALSE
Edmonton,Alberta,Long Term,Apartment,1300,1,1,700,700,FALSE,FALSE
Edmonton,Alberta,Long Term,Condo Unit,1300,3,1.5,750,750,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1300,1,1,790,790,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1299,1,1,510,510,FALSE,TRUE
Edmonton,Alberta,Long Term,House,1299,1,1,688,688,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1299,2,1,699,699,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1299,2,1,717,717,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1299,1,1,734,734,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1299,2,1,742,742,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1299,1,1,775,775,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1299,2,1,839,839,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1299,2,1,851,851,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1299,2,1,859,859,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1295,1,1,595,595,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1295,1,1,671,671,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1295,1,1,800,800,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1295,1,1,800,800,FALSE,FALSE
Edmonton,Alberta,Long Term,Condo Unit,1295,1,1,825,825,FALSE,FALSE
Edmonton,Alberta,Long Term,Condo Unit,1295,2,1,831,831,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1295,1,1,846,846,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1295,2,1,866,866,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1295,2,1,925,925,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1294,1,1,547,547,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1290,1,1,652,652,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1289,1,1,525,525,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1289,2,1,684,684,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1287,1,1,529,529,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1282,1,1,750,750,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1280,1,1,744,744,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1279,1,1,573,573,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1279,1,1,600,600,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1279,2,1,681,681,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1279,2,1,700,700,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1279,2,1,740,740,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1279,2,1,741,741,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1279,1,1,750,750,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1279,2,1,818,818,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1279,2,1,820,820,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1275,1,1,371,371,FALSE,TRUE
Edmonton,Alberta,Long Term,Townhouse,1275,1,1.5,550,550,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1275,1,1,587,587,FALSE,FALSE
Edmonton,Alberta,Long Term,Townhouse,1272,1,1,600,600,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1272,1,1,800,800,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1270,1,1,645,645,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1269,1,1,480,480,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1269,1,1,541,541,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1269,2,1,703,703,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1269,2,1,729,729,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1266,1,1,592,592,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1264,1,1,616,616,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1263,2,1,750,750,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1259,1,1,469,469,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1259,1,1,515,515,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1257,1,1,450,450,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1255,2,1,836,836,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1250,1,1,360,360,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1250,1,1,626,626,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1250,1,1,630,630,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1250,1,1,654,654,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1250,2,1,708,708,FALSE,FALSE
Edmonton,Alberta,Long Term,Condo Unit,1250,1,1,721,721,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1250,2,1,800,800,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1250,2,1,800,800,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1250,2,1,850,850,FALSE,FALSE
Edmonton,Alberta,Long Term,Townhouse,1250,2,1,around 900,900,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1250,2,1,900,900,FALSE,FALSE
Edmonton,Alberta,Long Term,Townhouse,1249,1,1,600,600,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1249,1,1,604,604,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1249,1,1,636,636,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1245,1,1,492,492,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1244,1,1,618,618,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1239,1,1,450,450,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1239,2,1,552,552,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1239,1,1,694,694,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1235,1,1,400,400,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1235,1,1,408,408,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1235,1,1,560,560,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1235,1,1,900,900,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1234,1,1,540,540,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1229,1,1,630,630,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1229,2,1,690,690,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1225,1,1,678,678,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1225,1,1,700,700,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1225,1,1,775,775,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1218,1,1,649,649,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1217,1,1,525,525,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1210,1,1,453,453,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1209,1,1,598,598,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1209,1,1,681,681,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1201,1,1,771,771,FALSE,FALSE
Edmonton,Alberta,Long Term,Apartment,1200,1,1,346,346,FALSE,TRUE
Edmonton,Alberta,Long Term,Apartment,1200,1,1,346,346,TRUE,TRUE
Edmonton,Alberta,Long Term,Apartment,1200,1,1,375,375,FALSE,TRUE
